Model,Region,Price_USD,Sales_Volume
3 Series,Africa,44635,5511
X6,Africa,78243,1567
3 Series,North America,109163,2323
M3,Europe,81757,4358
i8,North America,73590,4069
M3,North America,93852,2931
7 Series,Middle East,60040,7609
3 Series,Europe,90835,1814
X3,Asia,71675,9901
X1,Europe,109483,3483
i8,Europe,73586,4720
7 Series,Europe,57122,1476
X6,North America,44777,2836
X3,Asia,84760,2749
5 Series,South America,80031,2141
X6,Asia,30253,5864
i3,Asia,62861,8819
X3,South America,107019,7696
3 Series,Europe,70082,1994
X1,Europe,42336,3840
X5,North America,85169,4364
5 Series,South America,113988,3976
5 Series,Europe,86698,9013
i3,Asia,99566,3870
X6,Africa,78012,350
i8,Middle East,117087,4356
7 Series,Asia,73944,8911
X1,Middle East,85757,9097
M3,South America,72142,5875
X3,Middle East,93184,4449
M5,Africa,70300,3390
X1,Europe,31907,7519
7 Series,Africa,42879,2779
X5,Europe,69062,5240
i8,Africa,79999,6404
i8,Asia,78084,2687
M3,Europe,80220,6358
X1,South America,82901,3074
3 Series,Africa,70043,9898
X6,South America,94714,8733
3 Series,Africa,93321,9901
X5,South America,101897,8007
X5,Asia,50449,409
M5,North America,68158,4431
X5,Middle East,95093,5728
i3,Europe,93314,9582
3 Series,Africa,101813,3323
X6,Europe,32058,8346
M5,North America,76466,9675
i8,Africa,81595,3971
5 Series,North America,100432,4815
i3,Asia,53198,7348
i8,North America,114406,5655
5 Series,Europe,75024,3551
7 Series,South America,57720,8576
M5,South America,48152,1551
5 Series,Europe,55970,845
M3,Middle East,110349,2547
X3,Africa,105270,2486
i3,Europe,87097,9234
X5,North America,63447,3177
i3,Europe,33408,1874
X6,Europe,63051,977
7 Series,North America,104630,1847
X6,Africa,73289,2861
M3,Middle East,38770,6544
M5,Europe,72607,4599
3 Series,Africa,44368,7198
X5,Asia,82359,2234
X6,South America,72336,5834
M5,North America,70614,3302
5 Series,South America,99020,5118
M3,South America,31287,2030
X5,North America,80596,9798
X1,Asia,78407,7008
i8,Asia,58147,8015
M5,Asia,99261,1671
3 Series,North America,41596,4294
M3,South America,109813,6799
3 Series,Europe,43100,3614
i3,Middle East,39581,2942
3 Series,Europe,51541,6778
X6,South America,51333,962
M5,Middle East,40041,7120
i8,Africa,85587,3976
X6,Middle East,82766,6546
i3,North America,87884,1847
3 Series,Middle East,91069,9557
3 Series,Asia,116136,9769
X1,South America,117080,9720
i3,Europe,50365,1869
X1,South America,71784,5447
X1,Middle East,54833,1552
7 Series,South America,91521,3397
i8,Asia,117568,713
X3,North America,101543,7014
X6,North America,111085,1113
X3,South America,105559,1584
X6,Africa,33461,8526
X1,Africa,79627,1549
X6,Europe,112834,2522
3 Series,Middle East,66142,6059
X6,Africa,94005,3476
X1,North America,88609,9419
i3,Africa,103362,6959
3 Series,North America,63295,2236
5 Series,Asia,35359,7554
X6,North America,53382,8079
X3,North America,90146,2450
i3,Middle East,68439,3545
X1,South America,113430,4754
M3,Africa,34489,7264
3 Series,Middle East,33024,5423
M3,Europe,71594,6782
5 Series,South America,61826,6773
M5,Middle East,86040,4652
X6,South America,75210,9691
3 Series,Middle East,34626,5964
M5,Asia,107965,3552
5 Series,Asia,74156,4815
X6,North America,69350,3672
i3,Asia,101387,1595
X3,Asia,70904,2549
M3,North America,105671,4048
X3,Asia,93151,9055
X1,Middle East,104566,7769
X3,South America,99750,9140
M5,Middle East,52360,1521
3 Series,Asia,54306,4086
5 Series,Africa,65430,4725
M5,Middle East,94291,2352
i3,North America,115491,6100
X3,Middle East,53889,2226
7 Series,Europe,35563,2543
5 Series,Middle East,102088,1779
X3,North America,116458,7784
X3,Middle East,58604,1882
M5,Middle East,84771,4448
M3,Africa,37630,518
X1,Middle East,78486,3493
M5,Europe,67255,9174
3 Series,Africa,66102,7451
5 Series,Asia,39615,8404
X3,South America,93025,3357
X3,South America,85015,4993
5 Series,Africa,30463,4330
i3,North America,78548,100
i8,Europe,100178,5321
7 Series,Middle East,109471,655
3 Series,North America,69595,9760
3 Series,South America,96481,6496
7 Series,Middle East,89343,1370
X6,Middle East,90157,2226
7 Series,Middle East,73110,1281
X3,North America,112146,4824
X3,North America,119191,7146
X6,South America,50748,1714
5 Series,South America,32255,6365
3 Series,Middle East,114098,7452
X1,South America,46746,7688
i3,Europe,78694,4130
7 Series,Middle East,99659,9234
3 Series,Asia,83987,1714
i3,Asia,104063,7897
M5,Europe,109020,7120
X1,Europe,68042,496
i3,South America,98906,2219
5 Series,South America,58329,5962
X5,North America,89507,6933
X5,South America,49726,4253
3 Series,North America,97097,9190
X5,North America,106586,258
X1,South America,69205,9853
X1,Asia,86128,4161
M3,Europe,60181,573
X6,North America,74373,676
i8,Africa,67781,9121
i3,Europe,87957,8412
X6,Asia,85627,868
X6,South America,117093,223
i3,North America,57578,5698
X6,Middle East,111625,5189
X6,Asia,50861,7593
X3,North America,76090,2303
5 Series,Asia,73297,3827
X5,Europe,108305,7485
3 Series,Middle East,39751,7064
X3,Europe,46347,6076
X6,South America,42641,300
X5,Middle East,99347,8957
X5,Europe,102769,3848
i8,Asia,46897,7885
i8,Africa,46915,994
X6,Europe,98077,6817
M3,Middle East,88213,1309
M5,Africa,33126,9695
i3,Middle East,97748,7820
i8,Asia,93550,5225
X1,Asia,58064,8451
7 Series,Europe,30134,9555
7 Series,Europe,82740,4236
X3,Asia,66575,933
X6,Europe,108531,1538
7 Series,Asia,111340,6364
X3,North America,33332,9113
X3,Asia,89392,1617
X3,Asia,30583,6468
i8,Europe,112091,9146
X5,Middle East,92596,2705
3 Series,Africa,85367,7751
i8,Asia,74779,5975
i8,Europe,32314,9082
X3,South America,42063,731
M5,Africa,107623,5276
7 Series,Middle East,91182,5481
X5,Europe,98774,1109
X1,North America,35539,1684
7 Series,North America,86805,8471
X6,Asia,31306,9168
X3,Middle East,50005,6582
X1,Africa,84116,3902
M3,South America,58886,6897
X1,Middle East,71499,8508
i8,Europe,83419,5347
7 Series,South America,55928,1192
X3,Asia,98291,1562
i8,South America,39265,4373
5 Series,Africa,66498,1081
X6,North America,58856,1709
3 Series,Middle East,94837,5545
X1,North America,52423,8614
X6,Asia,106824,7973
3 Series,Europe,49966,7969
X3,Europe,56277,2156
i3,North America,44500,3672
i3,Europe,86663,9486
3 Series,Africa,103019,9306
X1,Europe,103723,1321
M3,North America,55504,4418
3 Series,Asia,38611,9358
M3,Europe,30217,8607
5 Series,Africa,111849,1118
i8,North America,85322,4245
M3,Middle East,38161,5883
i8,Africa,83305,7128
X1,North America,104980,6026
3 Series,Europe,111943,8450
X3,Africa,39753,6730
i3,Europe,85801,4921
X5,South America,54886,4375
i8,South America,81965,2117
M3,South America,82997,5413
5 Series,Europe,57255,2407
X1,Africa,48471,9218
M5,Middle East,64688,5753
M3,Europe,38126,9999
3 Series,North America,90584,4494
X1,South America,48009,8982
X1,Middle East,119139,3861
M3,Europe,37533,273
i3,Asia,44646,9033
X1,Asia,57873,4581
X1,South America,60552,6797
i8,Asia,78233,495
M5,Asia,71721,3783
M3,Europe,117457,917
7 Series,Middle East,102860,5998
X6,North America,37028,7130
5 Series,Africa,33059,1792
3 Series,South America,79400,6565
i8,Middle East,93380,8575
X3,Europe,67755,6125
5 Series,Asia,59191,5519
M3,Middle East,35489,7009
X6,South America,32572,1666
M5,Middle East,67102,1110
X5,North America,83790,2201
M5,South America,117356,7795
M5,North America,84465,8277
3 Series,Middle East,65444,8318
3 Series,Middle East,66659,679
X3,South America,72000,8121
M3,South America,68460,4958
X3,Europe,50267,5813
i3,Europe,58985,3040
X6,Asia,102715,1466
5 Series,Middle East,55759,2043
i3,Middle East,50117,5469
i8,North America,70008,3646
M3,Middle East,108751,5109
M5,Europe,63686,979
i3,Africa,109845,8573
X6,North America,69055,1061
X6,Europe,99403,3261
X3,Asia,59669,3062
M5,South America,76149,4165
i3,Europe,56295,7058
X5,Asia,32223,5726
i8,Africa,46829,9598
M5,Middle East,39683,7971
3 Series,Asia,55533,2913
X5,South America,66831,6407
7 Series,Middle East,42741,4939
X5,Middle East,111214,5785
7 Series,Asia,80479,1607
3 Series,South America,89965,8726
i3,North America,87396,8853
7 Series,Asia,36564,8180
3 Series,South America,35400,6928
7 Series,Middle East,30126,2950
7 Series,Africa,71963,5390
M3,Middle East,56853,8485
5 Series,North America,78789,6386
7 Series,Africa,49703,1564
M5,Middle East,94046,1493
i8,Middle East,75015,9492
5 Series,Middle East,87295,9861
M5,Middle East,39802,7953
X5,Europe,30582,2007
X3,Middle East,84767,7267
X6,Asia,49088,1371
i3,Europe,73312,9841
X5,Europe,113656,6150
7 Series,North America,46515,1191
3 Series,North America,42094,9219
3 Series,South America,51646,416
i3,Middle East,77255,6079
7 Series,Middle East,57460,9329
i3,Middle East,64074,7793
X1,Asia,77693,8601
M3,North America,30284,9975
5 Series,Asia,39482,6417
i8,Middle East,76372,5716
X5,Asia,104481,5987
X6,South America,115841,6824
X3,Africa,80592,6725
X3,Asia,74074,6395
M3,Europe,56113,7603
X1,Europe,109959,4233
3 Series,North America,72668,9885
5 Series,Africa,65494,3070
X5,Asia,97427,1362
7 Series,Africa,42226,942
M3,North America,119414,2772
7 Series,North America,61607,6602
5 Series,North America,92557,1243
M3,Middle East,47483,7663
5 Series,North America,98652,8653
3 Series,Asia,117752,2191
X3,Asia,106570,1387
5 Series,Africa,71925,1774
X5,North America,107418,1725
M5,Middle East,85799,2844
M3,Asia,80749,9543
i3,North America,56767,3382
X6,Middle East,36637,7203
3 Series,Europe,92956,6743
X1,Europe,69187,2350
7 Series,Europe,70706,6482
X6,Middle East,86423,5472
7 Series,North America,70913,284
i3,Africa,69384,4421
5 Series,Middle East,46529,1409
5 Series,North America,90051,4547
X5,South America,103885,8032
i8,South America,75657,153
X5,Asia,44359,445
7 Series,North America,78256,2896
3 Series,Asia,78806,7008
M3,North America,51799,9107
i8,Europe,69153,6564
M3,North America,31570,2280
X5,Europe,104686,6337
X1,Europe,44628,7216
7 Series,Middle East,97958,249
M5,South America,118716,9283
X6,Middle East,37364,5371
i3,Africa,102291,329
7 Series,Middle East,105327,5048
X6,Middle East,36279,4892
5 Series,South America,52374,776
M3,North America,110909,5599
X5,Africa,42396,5870
i3,South America,59370,3165
M5,South America,58035,3326
X6,South America,113947,7388
X1,Europe,50326,6343
i8,South America,55484,6872
3 Series,Asia,101927,8366
X3,Middle East,92209,4820
i3,Africa,69504,5628
X1,Middle East,103882,7686
5 Series,Europe,53334,2593
M5,South America,89536,6952
M3,North America,33579,4025
7 Series,South America,103592,6484
M3,South America,46837,8108
X1,Middle East,110514,4573
M5,Asia,100931,6510
M5,North America,111554,5330
X1,Europe,97216,2007
X1,Europe,66355,2648
X1,Europe,68013,2919
3 Series,Europe,50231,9131
X1,Europe,81821,5265
X3,South America,45426,3997
i3,Europe,34307,3160
3 Series,South America,79791,8120
7 Series,South America,39756,9701
X3,Asia,75815,9315
7 Series,Middle East,68479,4280
X5,South America,42018,5384
X3,South America,69114,9544
M3,Middle East,79030,983
3 Series,Asia,43428,2318
i8,South America,89134,622
M3,Africa,34872,6774
3 Series,Europe,119881,8323
X1,Europe,101776,8659
i3,North America,78263,6162
X6,Europe,52812,3269
i8,Asia,64275,2401
i3,Europe,108232,4604
i3,Africa,80706,4659
X5,Asia,52920,8737
X6,Europe,46654,3833
X5,South America,97704,4557
i3,Africa,41334,2005
3 Series,Asia,35387,7626
M5,North America,54780,464
7 Series,Asia,104917,1051
M5,Africa,65116,6644
X3,Asia,110042,7655
M3,Africa,51942,8860
X3,North America,90896,8631
i8,South America,93547,5033
3 Series,Middle East,54039,5493
X1,Europe,30039,5752
X5,Europe,95901,5708
5 Series,North America,62076,9149
5 Series,Middle East,56726,300
X1,Middle East,116752,6409
3 Series,Middle East,73696,945
X3,Asia,68698,1781
X3,South America,87332,6450
X5,Middle East,59657,8991
7 Series,Africa,96398,1202
i3,Asia,56813,6381
5 Series,North America,96634,7536
X5,South America,90985,5012
i8,South America,60924,904
X5,Africa,85465,8463
X1,Europe,77821,4742
X1,Europe,51013,5187
i8,South America,44084,4617
7 Series,Africa,111265,1456
X1,South America,37610,7620
7 Series,North America,73050,5420
X6,North America,55700,5168
i8,Africa,108633,9961
X6,North America,79148,8428
X6,North America,73434,2523
3 Series,Africa,93227,9938
X1,North America,78219,1842
5 Series,Europe,60184,4604
X6,Asia,108936,5200
X1,North America,36298,8953
M3,Asia,49468,6908
5 Series,North America,86287,8965
M5,Europe,111499,2111
M5,South America,30410,2838
7 Series,Europe,39165,3460
5 Series,Middle East,107000,1488
3 Series,South America,70131,2222
M5,Asia,91600,8194
M5,Middle East,66651,4162
M3,Europe,106287,2720
M3,Africa,107248,1608
7 Series,Europe,31028,1086
X1,Middle East,40677,9825
M3,Europe,115612,2166
X1,North America,37404,5643
7 Series,South America,59789,8375
7 Series,Asia,71315,2738
X5,Middle East,105800,2828
X1,Middle East,75113,1216
i3,Africa,77971,3476
X5,Middle East,57933,4978
i3,Europe,42829,8559
M3,Middle East,64155,1548
X1,Africa,63374,7677
X3,Asia,72817,2643
M3,North America,51407,7243
X5,Asia,102201,1245
7 Series,North America,31699,9383
X5,Middle East,33482,2858
X6,Asia,47668,391
X3,North America,88404,9278
i8,Africa,54002,8973
i3,North America,68045,677
7 Series,North America,60070,7947
X6,Middle East,67995,9784
X5,Middle East,54084,5288
3 Series,Asia,106073,9693
X6,South America,84081,7665
X6,Asia,75711,2333
5 Series,Africa,90636,137
i3,Africa,119733,3462
5 Series,Middle East,93998,2996
X6,North America,41595,4302
3 Series,Africa,86959,5027
X6,Middle East,97262,5607
X5,Middle East,74465,3494
i3,Middle East,69131,5359
5 Series,South America,118539,3129
i3,Africa,115441,1049
M5,Europe,105905,177
X3,North America,81875,907
X1,Middle East,40002,8259
M3,Africa,98596,9196
M3,South America,63772,7700
M3,North America,69725,7047
i8,Africa,70627,888
X6,Africa,30674,2672
M5,North America,106955,4443
X3,South America,88955,7711
X6,South America,119986,2285
i3,Asia,64188,623
3 Series,Asia,89700,4846
i8,South America,87787,9256
X5,Europe,64226,3570
3 Series,Middle East,81443,3143
X3,North America,105629,5518
X5,Middle East,35262,8871
X6,South America,49430,607
X3,Africa,87227,7368
i3,Middle East,72387,4713
i8,Africa,114552,9695
X1,Asia,76089,404
X6,South America,45686,7320
X6,North America,34745,7950
5 Series,Middle East,105628,1778
i8,Europe,102834,469
X5,Asia,43074,188
7 Series,Europe,73863,3819
5 Series,Africa,106822,5560
M5,Europe,57991,4245
3 Series,Asia,97430,4638
i8,Middle East,103726,7167
7 Series,South America,61994,6366
X5,Middle East,64255,2083
i8,Middle East,71537,9992
M3,Asia,108763,2799
3 Series,Asia,44251,4424
X5,Europe,56436,3812
M5,Europe,114176,9690
X6,Middle East,41893,870
M5,Europe,93009,5327
M3,North America,39759,5223
i3,South America,82662,6633
M3,Europe,46104,6226
3 Series,Africa,30697,2644
i3,Europe,30274,4251
X6,South America,98237,9833
X1,Europe,47068,3135
i8,South America,77825,5976
X1,Europe,73782,9509
7 Series,Asia,34655,2037
X3,North America,112317,3888
M3,Middle East,61611,4349
3 Series,Asia,41467,6294
3 Series,Asia,110632,3743
M3,North America,98496,9921
X5,Africa,78771,3881
X5,Asia,113788,2339
X1,Europe,58253,8352
7 Series,South America,41510,9669
i8,Middle East,43046,4131
X5,North America,114496,1525
X5,Europe,108506,4179
M5,South America,49309,7457
5 Series,Africa,37238,5697
3 Series,North America,61684,1289
M3,South America,103526,2670
7 Series,Africa,95226,7620
i8,North America,107700,6086
X5,Asia,81623,5153
X1,Africa,74401,6628
M5,Middle East,67634,3386
X1,Africa,61197,2482
X5,South America,86887,1532
i8,Middle East,56398,8457
3 Series,Asia,92679,3705
X1,Europe,69761,7546
5 Series,Middle East,84052,118
X3,Middle East,43848,5541
X1,Asia,103020,1543
X6,Africa,43374,3096
7 Series,Asia,80795,5471
X1,Europe,101800,8403
7 Series,South America,62186,1178
X1,Europe,101205,2998
3 Series,Europe,51521,7421
X3,South America,101704,3598
X6,South America,42020,3550
i8,North America,95500,1473
X3,Europe,98294,1880
3 Series,Africa,94663,8767
M5,North America,99412,4164
X6,Europe,49928,2598
i3,Middle East,82114,1752
5 Series,North America,89756,1338
M3,Middle East,57640,8115
M5,Middle East,88623,9003
X3,North America,99331,8691
X1,Middle East,41320,5904
i3,Europe,101991,6744
i8,Asia,43318,6792
7 Series,Asia,90799,8702
X3,Middle East,94304,4441
X1,South America,34476,7846
i3,Africa,37891,7433
M5,Africa,62727,7926
X5,South America,99019,7641
X6,North America,80356,6622
5 Series,South America,80641,838
X1,Asia,109388,6548
5 Series,Asia,116930,3565
X5,Asia,84621,3529
5 Series,Asia,81996,9320
3 Series,Africa,71967,4111
7 Series,South America,98930,6495
X1,South America,118415,193
X5,Africa,69628,5283
3 Series,Europe,111911,5970
5 Series,Africa,86562,2890
3 Series,North America,76542,3829
i3,Africa,45954,692
X3,Europe,101343,9523
X1,North America,85606,6594
i3,Asia,97270,5435
X5,Middle East,119899,5619
5 Series,Europe,53448,847
7 Series,Middle East,65279,9293
X3,Europe,62037,1006
i8,North America,53476,9709
3 Series,North America,99268,7485
i8,Africa,82819,6068
M5,South America,81763,8890
7 Series,Middle East,118968,1677
X6,South America,100384,8364
i8,Middle East,75529,7537
M5,Africa,49584,6160
3 Series,Europe,106628,8848
3 Series,Africa,95918,6784
i8,Asia,34549,4046
3 Series,Middle East,90701,266
M5,North America,70649,3952
M5,Africa,38411,1969
i3,Asia,113986,6029
7 Series,Europe,99494,8333
3 Series,Europe,35032,1190
3 Series,Asia,118767,1330
X6,North America,77382,2468
X3,North America,37983,3556
3 Series,North America,70475,3051
M5,Asia,49871,4249
3 Series,Africa,32168,8817
7 Series,Middle East,106132,6109
M5,South America,56133,1905
i3,Europe,42432,1021
5 Series,Middle East,57768,9626
X5,Middle East,68954,5431
3 Series,Middle East,113186,9521
i8,Africa,90797,2504
5 Series,Africa,95063,8010
X6,Africa,117803,2649
i8,South America,48243,9936
X5,Europe,41164,862
M3,South America,107593,4889
M3,Europe,76200,3201
i3,South America,97167,3866
X1,South America,47077,4138
X6,Africa,69061,1171
M3,South America,102766,1895
3 Series,Africa,61795,5799
X6,Africa,101982,5050
X3,Europe,35553,1109
X3,Africa,35362,7236
M5,South America,56581,5283
7 Series,Europe,67302,3622
i8,Asia,34264,1113
5 Series,North America,116294,6047
X6,Asia,88720,9488
i3,North America,91112,1996
X6,Africa,109320,3827
X5,South America,97716,7524
M3,Africa,66277,6901
X6,Africa,78679,9996
